operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
scp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,tmpfs-tmpfs,34,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,ssd-beegfs,34,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,ssd-beegfs,34,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,ssd-beegfs,34,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,tmpfs-beegfs,34,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,tmpfs-beegfs,34,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,tmpfs-beegfs,34,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",1,24,,beegfs-ssd,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",2,12,,beegfs-ssd,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",4,6,,beegfs-ssd,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",1,24,,beegfs-tmpfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",2,12,,beegfs-tmpfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",4,6,,beegfs-tmpfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
scp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",1,24,,ssd-ssd,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
scp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",2,12,,ssd-ssd,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
scp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",4,6,,ssd-ssd,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
scp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",1,24,,tmpfs-tmpfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
scp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",2,12,,tmpfs-tmpfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
scp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",4,6,,tmpfs-tmpfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",1,24,,ssd-beegfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",2,12,,ssd-beegfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",4,6,,ssd-beegfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",1,24,,tmpfs-beegfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,4094.823501586914
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",2,12,,tmpfs-beegfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,8189.647003173828
cp,0,4096.0,4022.1072006225586,24,24,,"[1, 2, 4]",4,6,,tmpfs-beegfs,24,stage_out-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,embeddings-epoch-5-20241202-193005.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,epoch-4-20241202-192959.pt,embeddings-epoch-1-20241202-192940.h5",2.5,training,16379.294006347656
write,1,4452.75,0.0169858932495117,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,pfs,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,3.0,final_data,0.0509576797485351
write,1,4452.75,0.0169858932495117,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,pfs,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,3.0,final_data,0.0509576797485351
write,1,4452.75,0.0169858932495117,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,pfs,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,3.0,final_data,0.0509576797485351
read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.5432868678148,pfs,72982,inference,191338-dlt02,stage0000_task0002.h5,3.0,openmm,569.3737564086914
read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.5432868678148,pfs,72982,inference,191338-dlt02,stage0000_task0002.h5,3.0,openmm,569.3737564086914
read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.5432868678148,pfs,72982,inference,191338-dlt02,stage0000_task0002.h5,3.0,openmm,569.3737564086914
read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.5432868678148,pfs,72982,inference,191338-dlt02,stage0000_task0011.h5,3.0,openmm,569.3737564086914
